SERIALNO,SPORDER,WGTP,PWGTP,HINCP,NP,NOC,GRPIP,MHP,FINCP,MRGP,OCPIP,STATE,TEN,HHT,HHT2,HUPAOC,CIT,FER
2023HU0138897,8,27,32,72000,12,9,0,-1,72000,650,16,27,1,1,01,3,1,b
2023HU0138897,9,27,29,72000,12,9,0,-1,72000,650,16,27,1,1,01,3,1,b
2023HU0138897,10,27,25,72000,12,9,0,-1,72000,650,16,27,1,1,01,3,1,b
2023HU0138897,11,27,22,72000,12,9,0,-1,72000,650,16,27,1,1,01,3,1,b
2023HU0138897,12,27,22,72000,12,9,0,-1,72000,650,16,27,1,1,01,3,1,b
2023HU0139001,1,32,32,48300,2,0,0,-1,48300,0,24,27,2,1,02,4,1,b
2023HU0139001,2,32,29,48300,2,0,0,-1,48300,0,24,27,2,1,02,4,1,b
2023HU0139013,1,18,17,73100,2,0,0,-1,73100,0,8,27,2,1,02,4,1,b
2023HU0139013,2,18,14,73100,2,0,0,-1,73100,0,8,27,2,1,02,4,1,b
2023HU0139026,1,463,463,113610,4,2,0,-1,113610,1800,25,27,1,3,06,2,5,2
2023HU0139026,2,463,352,113610,4,2,0,-1,113610,1800,25,27,1,3,06,2,1,b
2023HU0139026,3,463,398,113610,4,2,0,-1,113610,1800,25,27,1,3,06,2,5,b
2023HU0139026,4,463,378,113610,4,2,0,-1,113610,1800,25,27,1,3,06,2,5,2
2023HU0139230,1,79,79,32500,1,0,0,-1,-60000,600,42,27,1,6,05,4,1,b
2023HU0139236,1,21,20,14300,2,0,0,600,14300,620,70,27,1,1,02,4,1,b
2023HU0139236,2,21,23,14300,2,0,0,600,14300,620,70,27,1,1,02,4,1,b
2023HU0139245,1,187,187,107300,3,0,0,-1,-60000,930,20,27,1,7,04,4,1,2
2023HU0139245,2,187,147,107300,3,0,0,-1,-60000,930,20,27,1,7,04,4,1,b
2023HU0139245,3,187,193,107300,3,0,0,-1,-60000,930,20,27,1,7,04,4,1,2
2023HU0139330,1,29,30,25500,1,0,0,-1,-60000,400,26,27,1,6,05,4,1,b
2023HU0139412,1,21,21,771700,2,0,0,-1,771700,0,1,27,2,1,02,4,1,b
2023HU0139412,2,21,20,771700,2,0,0,-1,771700,0,1,27,2,1,02,4,1,b
2023HU0139474,1,110,109,663030,4,0,0,-1,663030,1600,10,27,1,1,02,4,1,b
2023HU0139474,2,110,120,663030,4,0,0,-1,663030,1600,10,27,1,1,02,4,1,b
2023HU0139474,3,110,194,663030,4,0,0,-1,663030,1600,10,27,1,1,02,4,1,b
2023HU0139474,4,110,154,663030,4,0,0,-1,663030,1600,10,27,1,1,02,4,1,2
2023HU0139517,1,19,19,125000,2,0,0,-1,125000,0,3,27,2,1,02,4,1,b
2023HU0139517,2,19,15,125000,2,0,0,-1,125000,0,3,27,2,1,02,4,1,b
2023HU0139580,1,22,23,210200,2,0,0,-1,210200,1800,13,27,1,1,02,4,1,b
2023HU0139580,2,22,25,210200,2,0,0,-1,210200,1800,13,27,1,1,02,4,1,b
2023HU0139628,1,18,19,204600,2,0,0,-1,204600,0,20,27,2,1,02,4,1,b
2023HU0139628,2,18,20,204600,2,0,0,-1,204600,0,20,27,2,1,02,4,1,b
2023HU0139683,1,15,14,36400,1,0,0,-1,-60000,0,88,27,2,6,05,4,1,b
2023HU0139697,1,121,121,633000,2,0,0,-1,633000,1200,4,27,1,1,02,4,1,b
2023HU0139697,2,121,127,633000,2,0,0,-1,633000,1200,4,27,1,1,02,4,1,b
2023HU0139726,1,288,288,80000,3,1,0,-1,80000,1100,20,27,1,1,01,1,1,b
2023HU0139726,2,288,217,80000,3,1,0,-1,80000,1100,20,27,1,1,01,1,1,2
2023HU0139726,3,288,148,80000,3,1,0,-1,80000,1100,20,27,1,1,01,1,1,b
2023HU0139848,1,110,109,90500,2,0,0,-1,-60000,0,9,27,2,7,04,4,1,b
2023HU0139848,2,110,86,90500,2,0,0,-1,-60000,0,9,27,2,7,04,4,1,b
2023HU0139894,1,239,239,47000,3,0,0,-1,47000,0,18,27,2,1,02,4,1,b
2023HU0139894,2,239,219,47000,3,0,0,-1,47000,0,18,27,2,1,02,4,1,b
2023HU0139894,3,239,418,47000,3,0,0,-1,47000,0,18,27,2,1,02,4,1,2
2023HU0139987,1,27,26,120000,2,0,6,-1,120000,0,0,27,3,1,02,4,1,2
2023HU0139987,2,27,30,120000,2,0,6,-1,120000,0,0,27,3,1,02,4,1,b
2023HU0139994,1,175,174,219000,4,2,0,-1,219000,1800,13,27,1,1,01,2,1,b
2023HU0139994,2,175,229,219000,4,2,0,-1,219000,1800,13,27,1,1,01,2,1,2
2023HU0139994,3,175,275,219000,4,2,0,-1,219000,1800,13,27,1,1,01,2,1,2
2023HU0139994,4,175,247,219000,4,2,0,-1,219000,1800,13,27,1,1,01,2,1,b
2023HU0140058,1,28,27,120010,5,3,0,-1,120010,2500,33,27,1,1,01,3,1,b
2023HU0140058,2,28,28,120010,5,3,0,-1,120010,2500,33,27,1,1,01,3,1,2
2023HU0140058,3,28,23,120010,5,3,0,-1,120010,2500,33,27,1,1,01,3,1,b
2023HU0140058,4,28,23,120010,5,3,0,-1,120010,2500,33,27,1,1,01,3,1,b
2023HU0140058,5,28,38,120010,5,3,0,-1,120010,2500,33,27,1,1,01,3,1,b
2023HU0140068,1,41,41,236000,5,3,0,-1,236000,1600,11,27,1,1,01,2,1,b
2023HU0140068,2,41,38,236000,5,3,0,-1,236000,1600,11,27,1,1,01,2,1,2
2023HU0140068,3,41,44,236000,5,3,0,-1,236000,1600,11,27,1,1,01,2,1,b
2023HU0140068,4,41,40,236000,5,3,0,-1,236000,1600,11,27,1,1,01,2,1,b
2023HU0140068,5,41,43,236000,5,3,0,-1,236000,1600,11,27,1,1,01,2,1,b
2023HU0140227,1,36,36,70290,6,4,0,-1,70290,650,24,27,1,1,01,1,1,1
2023HU0140227,2,36,41,70290,6,4,0,-1,70290,650,24,27,1,1,01,1,1,b
2023HU0140227,3,36,38,70290,6,4,0,-1,70290,650,24,27,1,1,01,1,1,b
2023HU0140227,4,36,29,70290,6,4,0,-1,70290,650,24,27,1,1,01,1,1,b
2023HU0140227,5,36,26,70290,6,4,0,-1,70290,650,24,27,1,1,01,1,1,b
2023HU0140227,6,36,29,70290,6,4,0,-1,70290,650,24,27,1,1,01,1,1,b
2023HU0140243,1,168,169,85000,2,0,12,-1,85000,0,0,27,3,1,02,4,5,b
2023HU0140243,2,168,89,85000,2,0,12,-1,85000,0,0,27,3,1,02,4,1,b
2023HU0140244,1,88,88,17250,2,0,0,-1,17250,0,26,27,2,1,02,4,1,b
2023HU0140244,2,88,81,17250,2,0,0,-1,17250,0,26,27,2,1,02,4,1,b
2023HU0140278,1,130,130,15500,1,0,0,-1,-60000,0,36,27,2,6,05,4,1,b
2023HU0140293,1,108,108,106000,3,0,14,-1,106000,0,0,27,3,1,02,4,5,b
2023HU0140293,2,108,105,106000,3,0,14,-1,106000,0,0,27,3,1,02,4,5,b
2023HU0140293,3,108,146,106000,3,0,14,-1,106000,0,0,27,3,1,02,4,5,b
2023HU0140365,1,60,60,53800,1,0,0,-1,-60000,1800,44,27,1,6,05,4,1,b
2023HU0140378,1,23,22,24700,3,0,0,-1,24700,0,31,27,2,1,02,4,1,b
2023HU0140378,2,23,23,24700,3,0,0,-1,24700,0,31,27,2,1,02,4,1,b
2023HU0140378,3,23,25,24700,3,0,0,-1,24700,0,31,27,2,1,02,4,1,b
2023HU0140678,1,41,41,110600,2,0,0,-1,110600,1000,24,27,1,1,02,4,1,b
2023HU0140678,2,41,34,110600,2,0,0,-1,110600,1000,24,27,1,1,02,4,1,b
2023HU0140746,1,188,188,268050,2,0,0,-1,268050,2600,14,27,1,1,02,4,1,b
2023HU0140746,2,188,190,268050,2,0,0,-1,268050,2600,14,27,1,1,02,4,3,b
2023HU0140755,1,212,212,212000,2,0,0,-1,212000,2000,13,27,1,1,02,4,1,b
2023HU0140755,2,212,210,212000,2,0,0,-1,212000,2000,13,27,1,1,02,4,1,2
2023HU0140761,1,59,59,246000,3,0,0,-1,246000,0,2,27,2,1,02,4,1,b
2023HU0140761,2,59,72,246000,3,0,0,-1,246000,0,2,27,2,1,02,4,1,b
2023HU0140761,3,59,86,246000,3,0,0,-1,246000,0,2,27,2,1,02,4,1,b
2023HU0140852,1,31,31,20700,2,0,0,-1,20700,0,39,27,2,1,02,4,1,b
2023HU0140852,2,31,31,20700,2,0,0,-1,20700,0,39,27,2,1,02,4,1,b
2023HU0140961,1,16,16,105200,2,0,0,-1,105200,1200,16,27,1,1,02,4,1,b
2023HU0140961,2,16,17,105200,2,0,0,-1,105200,1200,16,27,1,1,02,4,1,b
2023HU0141102,1,14,14,103000,2,0,0,-1,103000,1600,22,27,1,1,02,4,1,2
2023HU0141102,2,14,11,103000,2,0,0,-1,103000,1600,22,27,1,1,02,4,1,b
2023HU0141231,1,123,123,50100,1,0,26,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0141272,1,187,187,64000,2,0,39,-1,64000,0,0,27,3,1,02,4,1,b
2023HU0141272,2,187,139,64000,2,0,39,-1,64000,0,0,27,3,1,02,4,1,b
2023HU0141303,1,158,159,50000,1,0,34,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU0141312,1,129,129,102520,5,2,0,-1,102520,560,13,27,1,1,01,2,1,b
2023HU0141312,2,129,120,102520,5,2,0,-1,102520,560,13,27,1,1,01,2,1,2
2023HU0141312,3,129,210,102520,5,2,0,-1,102520,560,13,27,1,1,01,2,1,b
2023HU0141312,4,129,210,102520,5,2,0,-1,102520,560,13,27,1,1,01,2,1,b
2023HU0141312,5,129,91,102520,5,2,0,-1,102520,560,13,27,1,1,01,2,1,b
2023HU0141332,1,232,232,57300,3,0,0,-1,57300,0,12,27,2,1,02,4,1,b
2023HU0141332,2,232,212,57300,3,0,0,-1,57300,0,12,27,2,1,02,4,1,b
2023HU0141332,3,232,316,57300,3,0,0,-1,57300,0,12,27,2,1,02,4,1,b
2023HU0141419,1,133,132,127240,3,0,0,-1,127240,1300,17,27,1,1,02,4,1,b
2023HU0141419,2,133,102,127240,3,0,0,-1,127240,1300,17,27,1,1,02,4,1,2
2023HU0141419,3,133,212,127240,3,0,0,-1,127240,1300,17,27,1,1,02,4,1,b
2023HU0141424,1,12,11,129400,4,2,0,-1,85000,1800,20,27,1,2,03,3,1,b
2023HU0141424,2,12,50,129400,4,2,0,-1,85000,1800,20,27,1,2,03,3,1,1
2023HU0141424,3,12,13,129400,4,2,0,-1,85000,1800,20,27,1,2,03,3,1,b
2023HU0141424,4,12,13,129400,4,2,0,-1,85000,1800,20,27,1,2,03,3,1,b
2023HU0141603,1,136,135,69400,4,0,0,-1,69400,0,11,27,2,1,02,4,4,b
2023HU0141603,2,136,93,69400,4,0,0,-1,69400,0,11,27,2,1,02,4,4,b
2023HU0141603,3,136,81,69400,4,0,0,-1,69400,0,11,27,2,1,02,4,1,b
2023HU0141603,4,136,52,69400,4,0,0,-1,69400,0,11,27,2,1,02,4,4,b
2023HU0141646,1,221,221,93400,3,0,0,-1,93400,0,11,27,2,1,02,4,1,b
2023HU0141646,2,221,184,93400,3,0,0,-1,93400,0,11,27,2,1,02,4,1,2
2023HU0141646,3,221,284,93400,3,0,0,-1,93400,0,11,27,2,1,02,4,1,b
2023HU0141661,1,105,105,84000,2,0,0,0,84000,850,30,27,1,1,02,4,1,b
2023HU0141661,2,105,173,84000,2,0,0,0,84000,850,30,27,1,1,02,4,1,b
2023HU0141732,1,318,319,668000,3,0,0,-1,668000,2300,5,27,1,1,02,4,1,b
2023HU0141732,2,318,231,668000,3,0,0,-1,668000,2300,5,27,1,1,02,4,1,b
2023HU0141732,3,318,427,668000,3,0,0,-1,668000,2300,5,27,1,1,02,4,3,b
2023HU0141745,1,30,29,43780,1,0,19,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0141789,1,12,12,79800,2,0,16,-1,79800,0,0,27,3,3,07,4,1,b
2023HU0141789,2,12,11,79800,2,0,16,-1,79800,0,0,27,3,3,07,4,1,b
2023HU0141800,1,175,175,15280,1,0,0,-1,-60000,0,101,27,2,6,05,4,1,b
2023HU0141831,1,23,23,45000,1,0,0,-1,-60000,1500,55,27,1,4,09,4,1,b
2023HU0141850,1,263,263,11200,2,0,0,-1,11200,0,63,27,2,1,02,4,1,b
2023HU0141850,2,263,300,11200,2,0,0,-1,11200,0,63,27,2,1,02,4,1,b
2023HU0141862,1,47,48,66000,5,3,0,-1,50000,0,12,27,2,2,03,3,1,b
2023HU0141862,2,47,42,66000,5,3,0,-1,50000,0,12,27,2,2,03,3,1,2
2023HU0141862,3,47,71,66000,5,3,0,-1,50000,0,12,27,2,2,03,3,1,b
2023HU0141862,4,47,32,66000,5,3,0,-1,50000,0,12,27,2,2,03,3,1,b
2023HU0141862,5,47,32,66000,5,3,0,-1,50000,0,12,27,2,2,03,3,1,b
2023HU0141872,1,28,28,51430,2,0,0,-1,51430,0,18,27,2,1,02,4,1,b
2023HU0141872,2,28,27,51430,2,0,0,-1,51430,0,18,27,2,1,02,4,1,b
2023HU0141973,1,26,26,93800,2,0,0,-1,93800,0,9,27,2,1,02,4,1,b
2023HU0141973,2,26,39,93800,2,0,0,-1,93800,0,9,27,2,1,02,4,1,b
2023HU0142044,1,260,260,200000,3,2,0,-1,200000,0,9,27,2,2,10,2,1,b
2023HU0142044,2,260,299,200000,3,2,0,-1,200000,0,9,27,2,2,10,2,1,2
2023HU0142044,3,260,206,200000,3,2,0,-1,200000,0,9,27,2,2,10,2,1,b
2023HU0142060,1,149,149,60450,1,0,33,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU0142145,1,52,51,38000,1,0,0,-1,-60000,0,22,27,2,6,05,4,1,b
2023HU0142209,1,36,36,110000,2,0,0,-1,110000,0,6,27,2,1,02,4,1,b
2023HU0142209,2,36,35,110000,2,0,0,-1,110000,0,6,27,2,1,02,4,1,b
2023HU0142305,1,101,101,158000,3,1,8,-1,58000,0,0,27,3,3,03,1,1,2
2023HU0142305,2,101,242,158000,3,1,8,-1,58000,0,0,27,3,3,03,1,1,b
2023HU0142305,3,101,22,158000,3,1,8,-1,58000,0,0,27,3,3,03,1,1,b
2023HU0142322,1,152,151,493000,4,1,0,-1,493000,2400,7,27,1,1,01,2,1,b
2023HU0142322,2,152,164,493000,4,1,0,-1,493000,2400,7,27,1,1,01,2,1,2
2023HU0142322,3,152,254,493000,4,1,0,-1,493000,2400,7,27,1,1,01,2,1,2
2023HU0142322,4,152,313,493000,4,1,0,-1,493000,2400,7,27,1,1,01,2,1,b
2023HU0142385,1,11,11,30350,4,2,54,-1,30350,0,0,27,3,1,01,2,1,2
2023HU0142385,2,11,21,30350,4,2,54,-1,30350,0,0,27,3,1,01,2,1,b
2023HU0142385,3,11,11,30350,4,2,54,-1,30350,0,0,27,3,1,01,2,1,2
2023HU0142385,4,11,28,30350,4,2,54,-1,30350,0,0,27,3,1,01,2,1,b
2023HU0142554,1,45,46,32000,4,2,0,-1,32000,1900,94,27,1,1,01,1,1,2
2023HU0142554,2,45,27,32000,4,2,0,-1,32000,1900,94,27,1,1,01,1,1,b
2023HU0142554,3,45,43,32000,4,2,0,-1,32000,1900,94,27,1,1,01,1,1,b
2023HU0142554,4,45,54,32000,4,2,0,-1,32000,1900,94,27,1,1,01,1,1,b
2023HU0142633,1,14,15,68000,2,0,0,0,68000,490,16,27,1,1,02,4,1,b
2023HU0142633,2,14,14,68000,2,0,0,0,68000,490,16,27,1,1,02,4,1,b
2023HU0142746,1,59,60,170000,2,0,0,-1,170000,0,8,27,2,1,02,4,1,b
2023HU0142746,2,59,79,170000,2,0,0,-1,170000,0,8,27,2,1,02,4,1,b
2023HU0142817,1,36,36,263000,5,3,0,-1,263000,2500,14,27,1,1,01,1,1,2
2023HU0142817,2,36,33,263000,5,3,0,-1,263000,2500,14,27,1,1,01,1,1,b
2023HU0142817,3,36,37,263000,5,3,0,-1,263000,2500,14,27,1,1,01,1,1,b
2023HU0142817,4,36,25,263000,5,3,0,-1,263000,2500,14,27,1,1,01,1,1,b
2023HU0142817,5,36,24,263000,5,3,0,-1,263000,2500,14,27,1,1,01,1,1,b
2023HU0142854,1,14,14,79000,2,0,0,-1,79000,0,7,27,2,1,02,4,1,b
2023HU0142854,2,14,15,79000,2,0,0,-1,79000,0,7,27,2,1,02,4,1,b
2023HU0143098,1,54,54,77200,3,1,0,-1,77200,0,22,27,1,1,01,2,1,2
2023HU0143098,2,54,35,77200,3,1,0,-1,77200,0,22,27,1,1,01,2,1,b
2023HU0143098,3,54,35,77200,3,1,0,-1,77200,0,22,27,1,1,01,2,1,2
2023HU0143112,1,353,353,127000,1,0,20,-1,-60000,0,0,27,3,6,05,4,1,2
2023HU0143144,1,50,49,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,b
2023HU0143144,2,50,58,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,2
2023HU0143144,3,50,47,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,2
2023HU0143144,4,50,53,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,b
2023HU0143144,5,50,50,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,b
2023HU0143144,6,50,52,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,b
2023HU0143144,7,50,53,90300,7,5,0,-1,90300,4,4,27,1,1,01,3,1,b
2023HU0143181,1,27,27,165000,4,2,0,-1,165000,1300,11,27,1,1,01,2,1,2
2023HU0143181,2,27,58,165000,4,2,0,-1,165000,1300,11,27,1,1,01,2,1,b
2023HU0143181,3,27,27,165000,4,2,0,-1,165000,1300,11,27,1,1,01,2,1,b
2023HU0143181,4,27,22,165000,4,2,0,-1,165000,1300,11,27,1,1,01,2,1,b
2023HU0143183,1,33,33,110000,3,1,0,-1,110000,1100,17,27,1,1,01,2,1,2
2023HU0143183,2,33,20,110000,3,1,0,-1,110000,1100,17,27,1,1,01,2,1,b
2023HU0143183,3,33,16,110000,3,1,0,-1,110000,1100,17,27,1,1,01,2,1,b
2023HU0143198,1,35,35,42500,1,0,0,-1,-60000,240,20,27,1,6,05,4,1,b
2023HU0143219,1,169,170,120000,2,0,0,-1,120000,0,9,27,2,1,02,4,1,b
2023HU0143219,2,169,156,120000,2,0,0,-1,120000,0,9,27,2,1,02,4,1,b
2023HU0143234,1,37,36,240000,3,0,0,-1,240000,1000,7,27,1,1,02,4,1,b
2023HU0143234,2,37,23,240000,3,0,0,-1,240000,1000,7,27,1,1,02,4,1,b
2023HU0143234,3,37,24,240000,3,0,0,-1,240000,1000,7,27,1,1,02,4,1,2
2023HU0143349,1,37,37,10800,1,0,0,-1,-60000,0,61,27,2,4,09,4,1,b
2023HU0143365,1,18,19,51000,2,0,0,-1,51000,0,14,27,2,1,02,4,1,b
2023HU0143365,2,18,13,51000,2,0,0,-1,51000,0,14,27,2,1,02,4,1,b
2023HU0143540,1,103,103,239000,4,2,0,-1,239000,1800,12,27,1,1,01,2,1,b
2023HU0143540,2,103,118,239000,4,2,0,-1,239000,1800,12,27,1,1,01,2,1,2
2023HU0143540,3,103,122,239000,4,2,0,-1,239000,1800,12,27,1,1,01,2,1,b
2023HU0143540,4,103,120,239000,4,2,0,-1,239000,1800,12,27,1,1,01,2,1,b
2023HU0143670,1,26,26,27950,2,0,0,-1,27950,0,42,27,2,2,11,4,1,b
2023HU0143670,2,26,5,27950,2,0,0,-1,27950,0,42,27,2,2,11,4,1,b
2023HU0143787,1,13,13,149500,4,0,0,-1,149500,0,6,27,2,2,11,4,1,b
2023HU0143787,2,13,18,149500,4,0,0,-1,149500,0,6,27,2,2,11,4,1,b
2023HU0143787,3,13,10,149500,4,0,0,-1,149500,0,6,27,2,2,11,4,1,b
2023HU0143787,4,13,7,149500,4,0,0,-1,149500,0,6,27,2,2,11,4,1,b
2023HU0143961,1,362,361,40000,2,0,43,-1,40000,0,0,27,3,3,07,4,1,b
2023HU0143961,2,362,269,40000,2,0,43,-1,40000,0,0,27,3,3,07,4,1,b
2023HU0143974,1,171,171,157000,2,0,0,-1,157000,0,7,27,2,1,02,4,1,b
2023HU0143974,2,171,186,157000,2,0,0,-1,157000,0,7,27,2,1,02,4,1,b
2023HU0143984,1,155,155,135000,4,2,0,-1,135000,780,13,27,1,1,01,1,1,b
2023HU0143984,2,155,128,135000,4,2,0,-1,135000,780,13,27,1,1,01,1,1,1
2023HU0143984,3,155,100,135000,4,2,0,-1,135000,780,13,27,1,1,01,1,1,b
2023HU0143984,4,155,102,135000,4,2,0,-1,135000,780,13,27,1,1,01,1,1,b
2023HU0144121,1,22,22,167000,2,0,0,-1,167000,0,6,27,2,1,02,4,1,b
2023HU0144121,2,22,18,167000,2,0,0,-1,167000,0,6,27,2,1,02,4,1,b
2023HU0144165,1,26,26,76500,2,0,0,-1,76500,0,11,27,2,3,07,4,1,b
2023HU0144165,2,26,35,76500,2,0,0,-1,76500,0,11,27,2,3,07,4,1,b
2023HU0144196,1,43,43,23220,1,0,0,-1,-60000,0,25,27,2,6,05,4,1,b
2023HU0144248,1,46,46,83800,6,3,0,-1,53800,1200,23,27,1,3,03,3,1,1
2023HU0144248,2,46,44,83800,6,3,0,-1,53800,1200,23,27,1,3,03,3,1,b
2023HU0144248,3,46,49,83800,6,3,0,-1,53800,1200,23,27,1,3,03,3,1,b
2023HU0144248,4,46,35,83800,6,3,0,-1,53800,1200,23,27,1,3,03,3,1,2
2023HU0144248,5,46,49,83800,6,3,0,-1,53800,1200,23,27,1,3,03,3,1,b
2023HU0144248,6,46,41,83800,6,3,0,-1,53800,1200,23,27,1,3,03,3,1,b
2023HU0144323,1,246,246,86000,1,0,0,-1,-60000,1400,27,27,1,6,05,4,1,b
2023HU0144388,1,17,17,73900,2,0,0,-1,73900,0,11,27,2,1,02,4,1,b
2023HU0144388,2,17,22,73900,2,0,0,-1,73900,0,11,27,2,1,02,4,1,b
2023HU0144666,1,80,80,16900,1,0,0,-1,-60000,0,12,27,2,6,05,4,1,b
2023HU0144670,1,21,21,469000,2,0,0,-1,469000,0,1,27,2,1,02,4,1,b
2023HU0144670,2,21,19,469000,2,0,0,-1,469000,0,1,27,2,1,02,4,1,b
2023HU0144728,1,161,160,230000,4,2,0,-1,230000,2500,19,27,1,1,01,2,1,b
2023HU0144728,2,161,191,230000,4,2,0,-1,230000,2500,19,27,1,1,01,2,1,2
2023HU0144728,3,161,206,230000,4,2,0,-1,230000,2500,19,27,1,1,01,2,1,b
2023HU0144728,4,161,167,230000,4,2,0,-1,230000,2500,19,27,1,1,01,2,1,b
2023HU0144781,1,61,61,44900,2,0,0,-1,44900,0,12,27,2,1,02,4,1,b
2023HU0144781,2,61,62,44900,2,0,0,-1,44900,0,12,27,2,1,02,4,1,b
2023HU0144989,1,210,210,110000,2,0,21,-1,110000,0,0,27,3,1,02,4,1,b
2023HU0144989,2,210,228,110000,2,0,21,-1,110000,0,0,27,3,1,02,4,1,b
2023HU0145162,1,20,20,135700,2,0,0,-1,135700,0,13,27,2,1,02,4,1,b
2023HU0145162,2,20,19,135700,2,0,0,-1,135700,0,13,27,2,1,02,4,1,b
2023HU0145205,1,107,107,44200,1,0,0,-1,-60000,0,16,27,2,6,05,4,1,b
2023HU0145213,1,54,54,117600,2,0,0,-1,117600,1100,17,27,1,1,02,4,1,b
2023HU0145213,2,54,41,117600,2,0,0,-1,117600,1100,17,27,1,1,02,4,1,b
2023HU0145260,1,35,35,11000,3,0,0,-1,11000,0,95,27,2,1,02,4,1,b
2023HU0145260,2,35,26,11000,3,0,0,-1,11000,0,95,27,2,1,02,4,1,b
2023HU0145260,3,35,23,11000,3,0,0,-1,11000,0,95,27,2,1,02,4,1,b
2023HU0145286,1,198,198,15000,1,0,0,-1,-60000,0,101,27,2,4,09,4,1,b
2023HU0145349,1,197,197,274500,4,2,0,-1,274500,1400,8,27,1,1,01,1,1,b
2023HU0145349,2,197,164,274500,4,2,0,-1,274500,1400,8,27,1,1,01,1,1,2
2023HU0145349,3,197,198,274500,4,2,0,-1,274500,1400,8,27,1,1,01,1,1,b
2023HU0145349,4,197,153,274500,4,2,0,-1,274500,1400,8,27,1,1,01,1,1,b
2023HU0145428,1,128,127,130100,2,0,0,-1,-60000,1800,23,27,1,5,04,4,1,b
2023HU0145428,2,128,96,130100,2,0,0,-1,-60000,1800,23,27,1,5,04,4,1,b
2023HU0145433,1,241,241,22900,1,0,30,-1,-60000,0,0,27,3,4,09,4,1,b
2023HU0145448,1,28,29,120000,2,0,0,-1,120000,0,8,27,1,1,02,4,1,b
2023HU0145448,2,28,26,120000,2,0,0,-1,120000,0,8,27,1,1,02,4,1,b
2023HU0145466,1,23,24,25900,2,0,0,-1,25900,0,28,27,2,1,02,4,1,b
2023HU0145466,2,23,29,25900,2,0,0,-1,25900,0,28,27,2,1,02,4,1,b
2023HU0145486,1,147,146,154000,3,1,0,-1,154000,1600,14,27,1,1,01,1,1,2
2023HU0145486,2,147,134,154000,3,1,0,-1,154000,1600,14,27,1,1,01,1,1,b
2023HU0145486,3,147,108,154000,3,1,0,-1,154000,1600,14,27,1,1,01,1,1,b
2023HU0145531,1,165,166,112800,1,0,32,-1,-60000,0,0,27,3,6,05,4,1,b
2023HU0145626,1,45,45,146200,4,2,0,-1,146200,490,5,27,1,1,01,3,1,b
2023HU0145626,2,45,81,146200,4,2,0,-1,146200,490,5,27,1,1,01,3,1,2
2023HU0145626,3,45,123,146200,4,2,0,-1,146200,490,5,27,1,1,01,3,1,b
2023HU0145626,4,45,123,146200,4,2,0,-1,146200,490,5,27,1,1,01,3,1,b
2023HU0145678,1,32,32,203000,5,2,0,-1,203000,1100,10,27,1,1,01,2,1,2
2023HU0145678,2,32,43,203000,5,2,0,-1,203000,1100,10,27,1,1,01,2,1,b
2023HU0145678,3,32,88,203000,5,2,0,-1,203000,1100,10,27,1,1,01,2,1,2
2023HU0145678,4,32,41,203000,5,2,0,-1,203000,1100,10,27,1,1,01,2,1,2
2023HU0145678,5,32,25,203000,5,2,0,-1,203000,1100,10,27,1,1,01,2,1,b
2023HU0145732,1,40,40,98300,2,0,0,-1,98300,0,7,27,2,1,02,4,1,b
2023HU0145732,2,40,34,98300,2,0,0,-1,98300,0,7,27,2,1,02,4,1,b
2023HU0145771,1,19,19,54600,3,1,0,-1,39000,660,25,27,1,2,03,2,1,b
2023HU0145771,2,19,18,54600,3,1,0,-1,39000,660,25,27,1,2,03,2,1,2
2023HU0145771,3,19,18,54600,3,1,0,-1,39000,660,25,27,1,2,03,2,1,b
2023HU0145802,1,142,141,101000,2,0,0,-1,101000,0,18,27,2,1,02,4,1,b
2023HU0145802,2,142,156,101000,2,0,0,-1,101000,0,18,27,2,1,02,4,1,b
2023HU0145881,1,25,25,180000,2,0,0,-1,180000,0,11,27,2,1,02,4,1,b
2023HU0145881,2,25,30,180000,2,0,0,-1,180000,0,11,27,2,1,02,4,1,b
2023HU0145934,1,25,26,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,2
2023HU0145934,2,25,19,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,3,25,28,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,4,25,31,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,2
2023HU0145934,5,25,37,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,6,25,29,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,7,25,29,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
2023HU0145934,8,25,28,204000,11,9,0,-1,204000,2400,21,27,1,1,01,3,1,b
